entity_id,workspace_id,policy_family_id,policy_version_real,y,date_reference,decisao,historical_decision,score1,score2,x1,x2,x3,x4,x5,x6,x7,x8,w1,w2,z1,z2,z3,z4,indicador_potencial1,indicador_potencial2,credit_score,number_of_protests,recent_income_stability,debt_ratio,ticket_value,profit_value,defaulted,churned,segment
8079,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240315,approve,approve,270,449,0,0,0,1,0,1,0,1,3,5,0,0,0,0,37.32,32.44,320,3,0.7402,0.5492,4233.45,-127.32,1,0,watchlist
8080,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240131,approve,approve,887,688,0,0,0,0,0,0,0,0,1,2,0,0,0,0,47.77,52.15,831,1,0.8695,0.2536,5332.63,153.79,0,0,prime
8081,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240128,approve,approve,222,434,0,0,0,0,0,0,1,0,1,5,0,0,0,0,62.51,22.63,281,1,0.9509,0.2843,3124.27,167.01,0,0,watchlist
8082,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241121,approve,approve,586,642,0,0,0,0,0,1,0,0,1,4,0,0,0,0,75.92,17.65,602,1,0.8803,0.1558,5794.78,200.9,0,0,near-prime
8083,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240630,approve,approve,566,393,0,0,0,0,0,0,0,0,1,6,0,0,0,0,66.26,24.72,518,1,0.8162,0.3533,2592.64,135.78,0,0,watchlist
8084,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240411,approve,approve,595,471,0,0,0,0,0,0,0,1,8,8,1,0,1,1,49.23,15.02,560,8,0.4034,0.7873,3376.58,8.11,1,1,near-prime
8085,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240731,approve,approve,278,454,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,50.21,327,2,0.3865,0.8033,3821.64,-61.5,1,0,watchlist
8086,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240207,approve,approve,921,751,0,0,0,0,0,0,0,0,1,1,0,0,1,0,40.62,53.18,873,1,0.6981,0.1688,5268.7,273.43,0,0,prime
8087,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241015,reject,reject,255,348,0,1,0,1,0,1,0,0,4,9,1,0,0,1,27.88,21.98,281,4,0.1709,0.4982,4039.5,0.0,1,0,watchlist
8088,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240614,approve,approve,519,474,0,0,0,0,0,0,0,0,2,4,1,0,0,0,64.56,42.34,506,2,0.8224,0.2487,4333.69,224.4,0,0,watchlist
8089,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240920,reject,reject,463,474,1,1,1,0,0,0,0,0,1,4,0,0,0,0,39.64,45.44,466,1,0.5667,0.4108,2193.02,0.0,0,0,watchlist
8090,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240811,reject,reject,371,484,1,0,0,0,0,0,0,0,5,11,0,0,0,1,49.2,11.75,403,5,0.6517,0.828,2522.92,0.0,1,0,watchlist
8091,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240603,approve,approve,505,427,0,0,0,0,0,0,0,0,1,1,0,0,0,0,54.16,44.91,483,1,0.7579,0.1638,5717.73,288.01,0,0,watchlist
8092,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241121,approve,approve,659,561,0,0,0,0,0,0,0,0,1,7,1,0,0,0,51.81,67.48,632,1,0.7278,0.2119,4280.73,226.44,0,0,standard
8093,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240827,approve,approve,576,449,0,0,0,0,0,0,0,0,4,4,0,0,0,0,52.86,49.3,540,4,0.6875,0.08,3525.05,129.75,0,0,near-prime
8094,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240102,approve,approve,477,424,0,0,0,0,0,0,0,0,1,2,0,0,0,0,55.5,47.04,462,1,0.8614,0.2416,2430.97,87.97,0,0,watchlist
8095,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240202,approve,approve,773,624,0,0,0,0,0,0,0,0,2,3,0,0,0,0,49.07,62.5,731,2,0.8723,0.0872,3444.71,110.66,0,0,prime
8096,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240205,approve,approve,556,497,0,0,0,0,0,0,0,0,2,1,0,1,0,0,49.3,52.94,539,2,0.9613,0.6483,6015.0,315.06,0,0,watchlist
8097,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240331,reject,reject,490,374,0,0,0,0,0,1,0,0,1,4,0,0,0,0,24.92,61.32,458,1,0.4167,0.626,2583.19,0.0,0,0,watchlist
8098,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241113,approve,approve,580,318,0,0,0,0,0,0,0,0,2,4,0,0,0,0,49.81,40.57,507,2,0.5796,0.5101,4103.31,203.25,0,0,watchlist
8099,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240127,approve,approve,249,285,0,0,0,0,0,0,0,0,2,1,0,0,0,0,62.99,33.84,259,2,0.8034,0.1539,2587.97,79.48,0,0,watchlist
8100,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240229,reject,reject,153,328,0,0,0,0,0,1,0,0,6,11,0,0,0,0,15.7,34.15,202,6,0.6509,0.8234,2928.39,0.0,1,0,watchlist
8101,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241111,approve,approve,290,482,1,0,0,0,0,1,0,0,6,8,0,0,0,0,36.97,31.97,344,6,0.4354,0.4969,2309.97,-54.91,1,0,watchlist
8102,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240508,approve,approve,577,700,0,0,0,0,0,0,0,0,1,1,0,0,0,0,48.41,42.09,611,1,0.7723,0.2451,3875.48,171.42,0,0,near-prime
8103,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240412,reject,reject,384,410,0,0,0,0,0,0,1,1,2,8,0,1,0,0,42.22,57.82,391,2,0.3433,0.3538,2597.44,0.0,0,0,watchlist
8104,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240921,approve,approve,739,726,0,0,0,0,0,0,0,0,1,3,0,0,0,0,62.02,28.85,735,1,0.6534,0.1036,4114.72,175.36,0,0,prime
8105,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240513,approve,approve,414,587,0,0,0,0,0,0,0,0,1,3,0,0,0,0,59.2,39.12,462,1,0.7421,0.1632,4350.65,231.38,0,0,watchlist
8106,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241012,approve,approve,654,652,0,0,0,0,0,0,0,0,1,2,0,0,0,0,54.66,46.15,653,1,0.7604,0.2735,4812.4,215.47,0,0,standard
8107,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240615,approve,approve,668,510,0,0,0,0,0,0,0,0,3,2,0,0,0,0,34.77,55.49,624,3,0.7977,0.4125,6047.51,242.47,0,1,standard
8108,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240318,approve,approve,632,497,0,0,0,0,0,0,0,0,3,1,0,0,0,0,51.17,41.71,594,3,0.7018,0.1966,4514.09,175.73,0,1,near-prime
8109,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240222,approve,approve,450,575,0,0,0,0,0,0,0,0,1,2,0,0,0,1,53.48,39.73,485,1,0.7718,0.1123,2975.77,98.26,0,0,watchlist
8110,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240908,reject,reject,315,372,1,0,0,0,0,0,1,1,2,6,0,0,0,1,32.53,31.39,331,2,0.428,0.7319,3087.15,0.0,1,0,watchlist
8111,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240305,approve,approve,404,327,0,1,0,0,0,0,0,0,1,2,0,0,0,0,42.83,60.62,382,1,0.7192,0.3868,4844.97,254.02,0,1,watchlist
8112,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240718,approve,approve,635,638,0,0,0,0,0,0,0,0,2,11,0,0,0,0,51.95,62.92,636,2,0.5877,0.2548,5188.75,162.97,0,1,standard
8113,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240713,approve,approve,577,589,0,0,0,0,0,0,0,0,1,3,0,0,0,0,60.78,53.46,580,1,0.458,0.2905,4860.4,191.9,0,0,near-prime
8114,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241217,approve,approve,425,395,0,0,0,0,0,0,0,0,2,4,0,0,0,0,52.79,32.9,417,2,0.7595,0.4272,4833.25,164.96,0,0,watchlist
8115,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241218,approve,approve,342,459,1,0,0,0,0,0,0,0,5,5,0,0,0,0,25.46,33.12,375,5,0.6105,0.5604,3725.52,-107.91,1,1,watchlist
8116,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240523,approve,approve,814,545,0,0,0,0,0,0,0,0,1,14,0,0,0,0,55.03,44.98,739,1,0.6129,0.0775,3852.74,200.03,0,0,prime
8117,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240521,approve,approve,491,494,0,0,0,0,0,0,0,0,6,3,0,0,0,0,47.36,52.03,492,6,0.8353,0.2332,2562.42,131.79,0,0,watchlist
8118,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240315,approve,approve,534,594,0,0,0,0,0,0,0,1,3,2,0,0,0,0,49.3,47.27,551,3,0.9841,0.1591,3558.4,194.72,0,0,near-prime
8119,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241210,approve,approve,367,486,0,0,0,0,0,1,1,0,2,10,0,1,0,0,39.74,56.77,400,2,0.6789,0.3578,4206.36,145.94,0,0,watchlist
8120,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240312,approve,approve,0,354,0,1,0,0,0,0,0,0,1,6,1,0,0,0,15.61,37.93,99,1,0.3415,0.7033,3392.94,14.71,1,1,watchlist
8121,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240416,approve,approve,413,456,0,1,1,1,0,0,0,1,1,8,0,0,1,0,21.08,27.92,425,1,0.2419,0.6151,2255.32,-60.84,1,0,watchlist
8122,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240920,approve,approve,484,577,0,0,0,0,0,0,1,0,3,3,0,0,0,0,63.58,37.66,510,3,0.684,0.2348,3273.56,103.94,0,0,watchlist
8123,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240407,reject,reject,219,392,0,1,0,0,0,0,1,0,4,8,0,1,0,1,0,37.8,267,4,0.1241,0.771,3604.29,0.0,1,0,watchlist
8124,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241029,approve,approve,640,505,0,0,0,0,0,0,0,0,1,3,0,0,0,0,42.94,61.15,602,1,0.9278,0.0892,3437.99,182.2,0,0,near-prime
8125,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240911,approve,approve,620,470,0,0,0,0,0,0,0,0,1,5,1,0,0,0,68.62,23.33,578,1,0.6051,0.0998,4697.49,156.66,0,0,near-prime
8126,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241018,reject,reject,582,427,0,0,0,0,0,1,0,0,6,8,0,0,0,1,19.14,62.46,539,6,0.5139,0.6399,2295.76,0.0,0,0,watchlist
8127,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240826,reject,reject,486,417,1,0,0,1,0,0,0,0,1,4,1,0,0,0,38.25,43.64,467,1,0.7047,0.4112,2571.99,0.0,0,0,watchlist
8128,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240731,approve,approve,561,495,0,0,0,0,0,0,1,0,4,8,0,0,0,0,42.54,40.26,543,4,0.3944,0.4955,2445.13,-26.39,1,0,near-prime
8129,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241012,approve,approve,587,559,0,0,0,0,0,0,0,0,1,1,0,0,0,0,54.14,55.32,579,1,0.6365,0.4027,4917.13,263.1,0,0,near-prime
8130,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240218,approve,approve,566,499,0,0,0,0,0,0,0,0,1,9,0,0,0,0,39.95,50.73,547,1,0.7069,0.1788,4309.18,198.87,0,0,near-prime
8131,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240303,approve,approve,614,551,0,0,0,0,1,0,0,0,1,2,0,0,0,1,46.36,75.02,596,1,0.634,0.4888,5925.92,306.54,0,0,near-prime
8132,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241012,approve,approve,351,413,0,1,0,0,0,0,0,0,1,4,0,0,0,0,43.83,60.81,368,1,0.8429,0.1641,4059.18,151.82,0,0,watchlist
8133,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240114,approve,approve,549,558,0,0,0,0,0,0,0,0,3,2,0,0,0,1,46.98,53.57,552,3,0.7429,0.0571,2517.03,81.9,0,0,near-prime
8134,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240609,reject,reject,390,618,0,1,0,0,0,0,0,0,4,6,0,0,0,0,52.44,32.13,454,4,0.2878,0.6883,2563.48,0.0,0,0,watchlist
8135,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241127,approve,approve,708,531,0,0,0,0,0,0,0,0,1,3,0,0,0,0,55.69,44.03,658,1,0.8018,0.4989,4949.82,205.97,0,0,standard
8136,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240306,approve,approve,353,516,0,0,0,0,0,0,0,0,2,1,0,0,0,0,40.37,71.14,399,2,0.8633,0.3506,3285.06,95.44,0,0,watchlist
8137,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240616,approve,approve,626,653,0,0,0,0,0,0,0,0,3,1,0,0,0,0,29.54,88.61,634,3,0.6091,0.1696,6082.47,279.8,0,0,standard
8138,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240620,approve,approve,214,393,1,0,0,0,0,0,0,1,5,11,1,0,0,0,22.05,38.56,264,5,0.4222,0.4496,3808.64,-57.7,1,0,watchlist
8139,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241001,approve,approve,233,365,0,0,0,0,0,1,1,0,6,5,0,0,0,0,9.67,40.82,270,6,0.3548,0.7766,4163.66,-123.37,1,0,watchlist
8140,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241020,approve,approve,502,597,0,0,0,0,0,0,0,1,1,1,0,0,0,0,64.13,40.95,529,1,0.4515,0.4154,4301.33,202.94,0,0,watchlist
8141,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240521,approve,approve,73,431,1,0,0,0,1,0,0,0,9,9,0,0,0,0,37.21,32.5,173,9,0.3508,0.4956,3604.97,-84.63,1,0,watchlist
8142,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240501,approve,approve,942,820,0,0,0,0,0,0,0,0,1,7,0,0,0,0,47.71,53.09,908,1,0.9542,0.1255,4788.73,156.7,0,0,prime
8143,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240213,approve,approve,727,539,0,0,0,0,1,0,0,0,1,6,0,0,0,0,47.66,40.78,674,1,0.6156,0.1788,4033.41,185.59,0,1,standard
8144,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241220,approve,approve,536,689,0,0,0,0,0,0,0,0,1,2,0,0,0,0,58.01,33.35,579,1,0.729,0.3964,3619.98,153.05,0,0,near-prime
8145,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241122,approve,approve,490,489,0,0,0,0,0,1,0,0,2,6,0,0,0,0,36.16,70.18,490,2,0.7396,0.3185,2699.93,104.3,0,0,watchlist
8146,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240429,approve,approve,495,497,0,0,0,0,0,0,0,0,1,4,0,0,1,0,36.88,74.15,496,1,0.5195,0.1881,3899.2,132.85,0,0,watchlist
8147,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240102,approve,approve,773,640,1,0,0,0,0,0,0,0,1,4,0,0,0,0,43.41,54.71,736,1,0.667,0.3663,4444.24,239.98,0,1,prime
8148,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240907,approve,approve,759,621,1,0,0,0,0,0,0,0,4,2,0,0,0,0,48.54,54.23,720,4,0.6624,0.0987,3525.42,159.28,0,0,prime
8149,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240226,approve,approve,737,541,0,0,0,0,0,0,0,0,2,10,0,0,1,0,41.5,52.71,682,2,0.889,0.1747,5524.26,204.46,0,0,standard
8150,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240704,approve,approve,454,501,0,0,0,0,0,0,0,0,1,6,1,0,0,0,51.28,47.37,467,1,0.979,0.1074,5624.35,306.05,0,1,watchlist
8151,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240427,approve,approve,764,588,0,0,0,0,0,0,0,0,1,6,0,0,0,0,56.52,51.21,715,1,0.9712,0.2382,4918.96,215.52,0,0,standard
8152,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240526,approve,approve,669,631,0,0,0,0,0,0,0,0,1,1,0,0,0,0,51.79,58.33,658,1,0.8837,0.1339,3619.82,177.3,0,0,standard
8153,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240616,reject,reject,511,435,0,1,1,0,1,0,0,0,1,2,0,0,1,0,33.19,25.21,490,1,0.5442,0.9239,3410.94,0.0,1,0,watchlist
8154,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240116,reject,reject,218,405,1,1,0,1,0,1,1,0,8,10,0,0,0,0,47.47,0,270,8,0.1952,0.5437,2752.35,0.0,1,0,watchlist
8155,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241127,reject,reject,449,463,0,1,0,0,0,0,0,0,3,5,0,0,0,0,42.78,54.68,453,3,0.5161,0.3647,1763.27,0.0,0,0,watchlist
8156,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240920,approve,approve,584,405,0,0,0,0,0,0,0,0,1,5,0,0,0,0,50.31,41.73,534,1,0.8903,0.0366,4090.92,178.52,0,0,watchlist
8157,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241209,approve,approve,1000,717,1,0,0,0,0,0,0,0,1,1,0,0,0,0,53.61,52.41,921,1,0.5591,0.2764,3931.59,207.74,0,0,prime
8158,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240126,approve,approve,409,492,1,1,0,0,1,0,0,0,1,12,1,0,0,0,6.74,50.44,432,1,0.1961,0.8646,4150.08,-48.33,1,0,watchlist
8159,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240302,reject,reject,580,571,1,0,0,0,1,0,0,0,4,3,0,1,0,0,34.0,52.69,577,4,0.4865,0.5032,2907.41,0.0,0,0,near-prime
8160,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240301,approve,approve,567,431,0,0,0,0,0,0,0,0,1,1,0,0,1,0,44.14,53.91,529,1,0.9465,0.2385,5778.34,279.83,0,0,watchlist
8161,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240324,approve,approve,439,443,0,0,0,0,0,0,0,0,3,6,1,0,0,0,28.72,34.86,440,3,0.1734,0.6196,5208.15,-150.61,1,1,watchlist
8162,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240203,approve,approve,560,499,0,0,0,0,0,0,0,0,1,8,0,0,0,0,41.27,63.98,543,1,0.7863,0.4564,3834.17,112.05,0,0,near-prime
8163,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240107,approve,approve,611,571,0,0,0,0,0,0,0,0,1,4,0,0,0,0,45.63,48.27,600,1,0.5105,0.2071,4795.03,188.27,0,0,near-prime
8164,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240112,approve,approve,699,603,0,0,0,0,0,0,0,0,2,4,0,0,0,0,40.87,51.5,672,2,0.8867,0.1663,4049.62,206.92,0,0,standard
8165,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240521,approve,approve,449,440,0,0,1,0,0,0,0,1,8,4,0,0,0,0,15.82,45.11,446,8,0.5208,0.7423,3078.4,-73.86,1,1,watchlist
8166,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240801,reject,reject,219,342,1,0,0,0,1,1,0,0,5,18,0,0,0,0,40.89,16.82,253,5,0.4133,0.8237,3281.68,0.0,1,0,watchlist
8167,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240102,approve,approve,66,467,0,1,0,0,0,0,0,0,1,5,0,0,0,0,21.25,37.15,178,1,0.4127,0.2909,4018.86,25.44,1,0,watchlist
8168,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240730,approve,approve,435,424,0,0,0,0,0,0,0,0,1,2,0,0,0,0,47.6,48.87,432,1,0.3792,0.1945,2931.53,147.56,0,0,watchlist
8169,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240917,reject,reject,664,708,0,0,1,0,0,1,1,0,4,12,0,1,1,0,28.04,57.16,676,4,0.5025,0.8131,2201.97,0.0,0,0,standard
8170,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240716,approve,approve,397,500,1,0,0,1,0,0,0,0,3,2,0,0,0,0,40.54,33.6,426,3,0.4338,0.6155,3699.58,-36.1,1,0,watchlist
8171,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240805,reject,reject,508,512,0,1,1,0,0,0,0,0,2,5,1,0,0,0,39.33,57.58,509,2,0.4385,0.4777,3653.78,0.0,0,1,watchlist
8172,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241120,reject,reject,0,321,0,1,1,1,0,0,0,0,3,5,0,0,0,0,24.49,19.12,90,3,0.0714,0.8651,2188.14,0.0,1,0,watchlist
8173,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240803,reject,reject,487,397,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,56.91,462,3,0.1463,0.819,3033.46,0.0,1,0,watchlist
8174,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241218,reject,reject,272,409,0,0,0,0,0,0,0,0,7,6,0,1,0,1,40.23,45.98,310,7,0.4336,0.5868,2845.98,0.0,0,0,watchlist
8175,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240604,approve,approve,669,464,0,0,0,0,0,0,0,0,3,1,0,0,0,0,60.31,48.33,612,3,0.8535,0.3098,2538.63,117.85,0,0,near-prime
8176,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241006,approve,approve,604,582,0,0,0,0,0,0,0,0,3,2,0,0,0,0,48.52,55.99,598,3,0.8529,0.3812,3721.17,142.88,0,0,near-prime
8177,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241031,approve,approve,259,464,0,0,0,0,0,1,0,0,7,3,0,0,0,0,35.63,36.07,316,7,0.4248,0.6433,2889.39,-48.7,1,0,watchlist
8178,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240702,approve,approve,201,494,0,0,0,0,0,0,0,0,2,4,0,0,0,0,56.65,40.23,283,2,0.7622,0.258,3851.0,206.0,0,0,watchlist
8179,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240809,approve,approve,419,490,0,0,0,0,1,0,0,1,1,5,0,0,0,0,40.23,79.3,439,1,0.5102,0.3447,4706.09,244.2,0,0,watchlist
8180,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240904,approve,approve,764,552,0,0,0,0,0,0,0,0,1,4,0,0,0,0,48.3,53.53,705,1,0.8013,0.3886,2856.71,93.22,0,0,standard
8181,credit-risk-lab,retail-lending-eligibility,v1.5,0,20241121,reject,reject,377,403,0,0,1,0,0,0,0,0,4,6,0,1,0,0,51.51,34.57,384,4,0.1586,0.3585,2014.67,0.0,0,0,watchlist
8182,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240319,approve,approve,92,423,1,0,0,0,0,0,0,0,2,9,0,0,1,0,39.25,32.24,185,2,0.5651,0.7263,3604.78,-5.84,1,0,watchlist
8183,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240106,approve,approve,514,473,0,0,0,0,0,0,0,0,3,4,0,0,0,0,17.56,49.5,503,3,0.245,0.6166,3043.11,-64.66,1,0,watchlist
8184,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240912,approve,approve,372,346,0,0,0,0,0,0,0,0,3,2,0,0,0,0,52.75,37.6,365,3,0.843,0.2127,2868.27,80.69,0,1,watchlist
8185,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240525,approve,approve,711,536,0,0,0,0,0,0,0,0,1,3,1,0,0,0,37.62,78.44,662,1,0.8357,0.1932,4444.53,217.59,0,0,standard
8186,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240318,approve,approve,459,515,0,0,1,0,0,0,0,0,1,2,0,0,0,0,62.77,26.03,475,1,0.9121,0.2216,5230.85,236.19,0,0,watchlist
8187,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240806,reject,reject,312,508,0,0,1,0,0,0,0,0,2,9,0,1,0,0,41.97,39.52,367,2,0.2869,0.6647,2054.45,0.0,0,0,watchlist
8188,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240110,reject,reject,531,483,0,0,0,1,0,0,0,0,7,9,0,1,0,0,32.89,60.76,518,7,0.6238,0.3075,2783.47,0.0,0,0,watchlist
8189,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240918,approve,approve,550,543,0,1,0,0,1,0,1,0,5,8,1,0,0,0,27.64,39.9,548,5,0.3705,0.4282,3142.79,-31.34,1,1,near-prime
8190,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240131,reject,reject,318,436,0,0,1,0,0,0,0,0,11,4,1,0,1,0,8.16,33.3,351,11,0.2898,0.663,2249.75,0.0,1,1,watchlist
8191,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240126,approve,approve,554,572,0,0,0,0,0,0,0,0,1,5,0,1,0,0,62.93,45.18,559,1,0.8944,0.2315,4122.02,158.03,0,0,near-prime
8192,credit-risk-lab,retail-lending-eligibility,v1.5,1,20241220,approve,approve,384,470,0,0,0,1,0,0,0,0,4,8,0,1,0,0,42.95,28.48,408,4,0.4843,0.4651,4044.61,-18.17,1,0,watchlist
8193,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240628,approve,approve,526,483,0,0,1,0,0,0,0,0,2,7,0,1,0,0,54.66,51.87,514,2,0.8115,0.2121,3964.1,215.49,0,0,watchlist
8194,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240426,approve,approve,890,724,0,0,1,0,0,0,0,0,1,2,1,0,0,0,69.35,17.27,844,1,0.8649,0.4849,3495.71,175.26,0,0,prime
8195,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240109,approve,approve,637,601,1,0,0,0,0,0,0,0,1,4,0,0,0,0,34.89,53.74,627,1,0.7501,0.1194,5198.6,282.71,0,0,standard
8196,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240317,approve,approve,568,499,0,0,0,0,0,1,0,0,1,3,0,0,0,0,38.74,54.08,549,1,0.7334,0.2319,3051.49,117.02,0,1,near-prime
8197,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240216,approve,approve,741,615,0,0,0,0,0,0,0,0,4,4,0,0,0,0,51.85,31.41,706,4,0.8671,0.1622,3638.67,109.74,0,0,standard
8198,credit-risk-lab,retail-lending-eligibility,v1.5,1,20240429,approve,approve,337,412,0,0,0,0,0,0,0,0,2,8,0,0,0,1,24.65,42.05,358,2,0.5557,0.5323,3022.93,-48.97,1,1,watchlist
8199,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240623,approve,approve,608,550,0,0,0,0,0,0,0,0,1,3,0,0,0,0,56.69,40.17,592,1,0.7194,0.0463,4247.36,142.09,0,0,near-prime
8200,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240812,approve,approve,842,511,0,0,0,0,0,1,0,0,2,4,0,0,0,0,59.61,30.64,749,2,0.5422,0.1724,3774.48,198.34,0,0,prime
8201,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240309,approve,approve,471,572,0,0,0,0,0,0,0,0,1,5,0,0,0,0,47.1,47.45,499,1,0.8318,0.2839,4252.19,183.9,0,1,watchlist
8202,credit-risk-lab,retail-lending-eligibility,v1.5,0,20240724,approve,approve,745,642,0,0,0,0,0,0,0,0,1,6,0,0,0,0,27.45,69.93,716,1,0.6295,0.2379,5339.33,286.71,0,0,standard
